"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh","Ki.boot","Ki.boot.SE","Ki.boot.median","Ki.boot.CIlow","Ki.boot.CIhigh","Rmax.boot.mean","Rmax.boot.SE","Rmax.boot.median","Rmax.boot.CIlow","Rmax.boot.CIhigh","SRmax05.boot.mean","SRmax05.boot.SE","SRmax05.boot.median","SRmax05.boot.CIlow","SRmax05.boot.CIhigh"
"BG","58",14672.9485835742,444.342158872575,14672.7368825436,13793.1579974168,15615.1486805385,120.130971789468,6.21364096752045,119.89585027691,107.838478495116,132.908174647226,3480.37484315357,548.089901994952,3415.88611672765,2609.56547850724,4832.15133004966,10667.7525988413,68.1078411110147,10663.8581621763,10524.8519610019,10807.5602483991,69.4401475483417,1.38652442362688,69.3990837586891,66.8405921915485,72.2773867717223
"BG","59",626.883227296288,21.6582210945581,626.198589147356,586.664372681127,670.508531964996,37.810152822618,2.67568508856428,37.7144814183041,32.9404596209599,43.3041793227784,494.656132227237,34.6836254974404,493.840378669443,430.045815606333,564.96590771807,403.258059633898,5.11749034226999,403.235259537309,393.614032371692,413.481055039572,18.2404173130646,0.707957793594772,18.2570779200455,16.8925728438089,19.730743402381
"BG","60",213.249451663204,11.0400092117314,212.52701365477,193.264902889406,236.208896374327,27.2264725895012,3.12358880517139,26.9673137874523,21.9908143616723,33.8729092798605,504.696938091392,57.7971037081689,503.159009272062,398.925093564109,634.514184709667,145.261852234633,3.00919496989302,145.212903662404,139.05951824812,151.324776094505,14.2507399281108,0.960420675409425,14.203762729248,12.4923257446583,16.2295452824359
"BG","61",1858.24457754401,59.2961669379568,1854.78599066443,1751.03482597519,1988.69412558015,49.6965004536443,2.83445013991204,49.5818823993344,44.2889417356101,55.7017091258794,297.772269943425,16.8295168324629,298.030099985002,263.839435534937,328.220325780956,1021.81483351302,9.34413022572269,1021.61487212308,1003.18704113295,1040.08670212956,19.3184269191629,0.504180006447128,19.2968833879293,18.3496480800259,20.3534150775139
"BG","62",124.047379871657,12.0033806402686,122.986485907243,103.723569794022,151.128782139465,45.0875938383536,8.8460729612584,44.1005873308129,30.995692284058,65.6495010346265,860.306636299201,197.040358252898,837.301919287422,525.746703805498,1322.13907303308,84.2997836524075,2.97484737590632,84.3878649162702,78.3517326040348,90.1040797861334,23.4351700899778,2.40899164291388,23.3719216304544,19.0053156962049,28.7388073381884
"BG","63",2516.21344120496,78.7305601001556,2512.66393411634,2375.98222512867,2675.35879158192,66.11444152656,3.80211476803119,65.8833033826202,59.2858061102684,73.9319922592978,898.877684080657,65.2428713562406,895.917231987899,778.216168048418,1034.00680443429,1629.62227701864,16.7634143573086,1629.43576703749,1595.93675397709,1664.93678784965,32.2159624643638,0.892299117332393,32.2128482313022,30.5097520257197,33.9646043284727
"BG","64",2321.89955290792,123.020700254602,2311.92210604239,2106.70387088909,2598.48668443727,69.5452081640136,6.71022826423608,68.9335760121371,57.8780813422855,84.2217802279397,1270.30126063434,183.024383455329,1252.11431154548,947.598115009659,1672.25240354203,1576.05308832272,27.4457855850732,1574.41847501188,1522.14448259877,1633.00879331425,36.2433892466951,1.61981770499181,36.1501792123106,33.2198795531458,39.6400335802608
"BG","65",20835.0868441494,1537.89357217099,20768.933752047,17974.0758544525,23964.676170393,131.959451143741,14.4673207339179,131.160286500306,105.221255172275,162.375010068204,696.464100839026,100.921980073769,688.299703380778,533.411293489793,920.239462358537,11077.8616939503,199.492539396461,11078.1147034756,10666.77620803,11472.7149764514,49.0244529806549,1.82040014721078,49.0287163472938,45.4558950090648,52.5414902680736
"BG","66",40205.7472187094,1034.18767256374,40153.9252879802,38286.9750785318,42317.421820122,128.084844995281,5.15404139951226,127.822288123209,118.649917720518,138.498587146336,1018.38436952259,59.5023091301515,1019.25821861939,902.405924604562,1134.84921725385,23503.4219372588,146.876452212827,23508.2389309471,23210.3351338799,23778.8074521044,54.0996963484337,0.773543789828783,54.0846247663321,52.5702552728748,55.5989942597894
"BG","67",9006.09456496415,236.494277851509,9002.72783951986,8555.37501972792,9520.14946263824,50.3895468565106,2.66695589162044,50.3715714440888,45.3288422401149,55.8362238716619,1102.88415693338,76.555371679138,1097.76418236117,963.151142920397,1260.65318864798,6303.901274535,61.9843202570916,6301.3956309287,6192.95960654021,6428.36306041456,27.5019268682535,0.787064633284921,27.4882415332899,25.9598106524825,28.9461294503678
