"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh","Ki.boot","Ki.boot.SE","Ki.boot.median","Ki.boot.CIlow","Ki.boot.CIhigh","Rmax.boot.mean","Rmax.boot.SE","Rmax.boot.median","Rmax.boot.CIlow","Rmax.boot.CIhigh","SRmax05.boot.mean","SRmax05.boot.SE","SRmax05.boot.median","SRmax05.boot.CIlow","SRmax05.boot.CIhigh"
"AP","45",9759.97452494976,144.934140628951,9760.15720437793,9476.39563720742,10017.3952694161,90.8478995024318,4.25656824754346,90.7346541023269,82.7939323637307,99.0226515373047,9928099.32543564,833441.278107727,9999952.12179508,9991040.76958286,1e+07,9690.63653064913,150.703924925304,9699.00585469304,9401.12424619784,9942.22924271089,91.1423176879001,4.39760939058265,90.4159760139216,84.3882442796601,99.4575736153137
"AP","46",26136.8891165908,444.98429057502,26171.3044239431,25258.6697449687,26964.5535969976,116.724093947739,6.57904625677684,116.72259442457,104.125200984645,130.379204790932,9996428.56983683,38509.2257222838,9999860.69162093,9984917.21694448,1e+07,25959.4801826668,438.128803729703,25995.0394106689,25092.6620043776,26772.1125518027,116.889403789791,6.51499469702516,115.944794726869,105.714371662733,129.585358812383
"AP","47",38202.9900491777,1169.42996176203,38236.6597584379,35983.8295669848,40507.9672517343,124.648223703164,6.80209473230904,124.669836997613,112.056530689482,138.397229152381,815836.364963664,17969706.7725922,10505.2904280471,5891.76596973972,33133.1229744974,31512.7014278948,443.41199783961,31446.4639884943,30809.877784025,32425.3819536872,88.1150927271936,2.96157808261901,87.8220432144332,83.0654992622644,94.2027729063669
"AP","48",15518.4370517084,294.717201770423,15518.4823378791,14947.7346340822,16089.8277300136,69.734144764243,4.58734795290526,69.5470310298922,61.4231907816684,79.1898131582524,9996489.8440712,34324.1186215783,9999878.74571556,9989444.12309627,1e+07,15436.9013039595,291.273023804238,15437.2955698702,14875.3621933226,15998.8317479864,70.3209196567814,4.58633776950368,71.2471323776914,63.3307843357257,79.1634804196571
"AP","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP","50",25094.0902071664,667.634235237022,25110.9275219864,23791.0659314672,26347.9794040773,113.938974500107,5.5184173057398,113.971002315775,103.596848325443,125.378895781841,6958985.81005265,92786274.1575797,15889.9115103733,7849.64215628273,128750.169862703,21540.26099443,407.755929511995,21484.1775986811,20942.3146867233,22627.466661522,86.1801768018063,3.60980426784601,85.7442546115649,80.5435922012212,95.4788278411827
"AP","51",12792.3319602966,198.927561368161,12772.5616909534,12508.7842483381,13432.8545868101,71.5526491124991,2.8586391142447,71.3451717577317,66.4805314329156,78.0617735656756,9629880.47273654,1885201.93340684,9999951.61269568,15278.6154368367,1e+07,12662.1041374176,216.738563021173,12691.5506179159,11799.9957457205,12929.7551909445,71.5293888265299,3.12635568978955,72.0658792610287,64.0585593431366,77.4040925396234
"AP","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP","53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP","54",20972.1771954132,237.911171125551,20944.5372414623,20606.3807365194,21714.280874709,66.7000486086687,2.03275420304807,66.5672442378258,63.3334816758125,71.5839045389339,9400738.29039563,2369085.78586183,9999970.64939814,22271.2436486577,1e+07,20746.600227393,341.694751765459,20817.4065243395,19506.0757056338,21101.2942501464,66.587920242881,2.68539798233603,66.9950439716317,59.2648465902896,69.5717764320791
