"Enzyme","sample","Vmax","Vmax_se","Km","Km_se","Ki","Ki_se","Rmax","SRmax","SRmax05","SRmax05highS","max_pre_decrease_S","Sinhibition","INHbetter_aov_pvalue"
"NAG","106",24139.5439968591,2645.5435336802,521.53851713036,77.903126705651,1628.12103630089,444.60223902537,11322.7173287714,921.481324271475,164.961653209915,5156.09894800485,1000,FALSE,5.81521812865228e-06
"NAG","107",34908.5134453882,5141.03171036391,758.174807777871,136.784651118106,545.177925497864,122.987785636156,10393.9164065578,642.915366801169,138.819309623335,2980.81046897329,500,TRUE,5.17818924999729e-11
"NAG","108",408.390564512256,86.9617859748222,295.303760573404,82.6910283974913,610.085668033227,225.618527553003,170.770771436567,424.45328605413,80.9088872106383,2230.83417745505,500,TRUE,1.8016225837348e-06
"NAG","109",323.559390399526,69.6279640710731,237.591934586149,68.6022360208075,573.918059995669,213.161029043424,141.488220753619,369.267250332737,68.8013688738764,1985.05657412691,500,TRUE,1.1882272835267e-06
"NAG","110",147.976509860349,37.4087104238925,229.28770242807,76.1714050587573,398.632809392778,155.033268114686,58.7950464519401,302.326976927493,59.0201279090375,1549.70125496611,500,TRUE,7.80519356581184e-08
"NAG","111",197.901992834394,30.3984663540048,181.108644410403,42.6541636204848,1731.0088106271,789.305946183924,120.164978178427,559.911295791698,80.6352901230169,3893.67888506319,500,TRUE,0.00358148800515316
"NAG","112",504.228635362311,68.2495163620647,288.316080522519,49.8746394412205,421.728522901186,88.1794209085593,190.012055539538,348.699175174564,69.6073160964526,1749.08209252128,500,TRUE,1.91879476398569e-12
"NAG","113",358.621725090822,56.4998713803184,340.51027147324,68.5662164272464,519.239752496509,133.204538297716,136.898765135325,420.483613333842,83.5163972478259,2121.75630142878,500,TRUE,1.07584363858339e-09
"NAG","114",148.059612689248,18.6713039568403,152.696601670793,30.1138678437292,1597.03343007492,579.545759778121,91.4837136638993,493.823427478983,69.6360668812247,3503.16410559994,500,TRUE,0.000343821075885821
"NAG","115",14391.0525998587,823.643551030836,237.522923252121,20.8179813233032,2725.11011725106,600.165125418494,9048.35677833449,804.534723447908,111.036895525364,5835.93601887598,1000,FALSE,4.95194686062704e-06
"NAG","116",4946.23486620076,533.332976923817,207.002054854989,31.8157326525398,924.718044620031,210.501749964371,2541.39879506859,437.514040229378,73.5972212887102,2605.43528934004,500,TRUE,2.98464022070549e-08
"NAG","117",10647.7574668744,4039.71857173812,516.705352491884,235.332429860376,360.181846318929,195.367419135461,3135.87232827749,431.402234420963,93.4510690824889,1995.84199965576,500,TRUE,3.3676623494149e-06
"NAG","118",8335.12498903188,480.415872894278,284.351240852041,23.5946924755472,1515.87920854874,228.422206215466,4466.32831501078,656.537991233292,106.829414115068,4040.92013378374,500,TRUE,7.22060953831734e-10
"NAG","119",306.525680159422,61.7262267856481,235.228888378983,68.2775420947678,1236.77029682266,597.549601141727,163.722273596325,539.373805539108,88.0346085248349,3309.01048101641,500,TRUE,0.00200070692596265
"NAG","120",230.970734506416,43.8504454990807,189.568868959874,52.7772564383087,1105.66727123387,485.880310014831,126.342256582097,457.821028409307,73.2129037330215,2868.1492345887,500,TRUE,0.000544907394636196
"NAG","121",285.70565880087,56.0520824941133,240.627775323564,65.758234649464,884.874837391139,354.845109010199,139.849812866659,461.438472129525,80.3444724449948,2651.10127863022,500,TRUE,7.30618746938105e-05
"NAG","122",174.295029717313,35.1031554101077,331.645511296979,90.545234219236,917.597137232837,371.890800206651,79.1394698222797,551.649319533912,100.686069421881,3026.10260332931,500,TRUE,9.97387801367248e-05
