"Enzyme","sample","Vmax","Vmax_se","Km","Km_se","Ki","Ki_se","Rmax","SRmax","SRmax05","SRmax05highS","max_pre_decrease_S","Sinhibition","INHbetter_aov_pvalue"
"BG","54",29677.001251877,1158.80087300539,106.254658066342,6.97911125941174,1663.73382250652,197.874520205268,19713.2893980058,420.451505436522,53.7390763024177,3293.49264473654,500,TRUE,2.23880812201721e-11
"BG","55",776.811080535937,27.473146725804,64.8375557549872,4.34663082105103,1583.02124110349,173.78970954647,552.984045012188,320.373575660317,36.3019563179457,2829.61577242599,500,TRUE,5.07068811880377e-12
"BG","56",17626.4209125242,420.778139600176,151.878544519915,5.80268063082123,2153.3762360393,177.99680976913,11511.8740269347,571.884296456391,74.9243352693142,4371.14982997529,500,TRUE,9.58382773366613e-14
"BG","57",14746.5289499633,593.81668166024,94.5521759742854,6.91199916708577,4058.16415093836,935.086385070676,11297.5823499278,619.441886646407,59.2865172037815,6479.74904159289,500,TRUE,3.00887153992935e-05
"BG","58",14670.8773305739,476.963171517785,120.091222456953,6.69471329301434,3406.0409739326,541.21910026018,10665.510197929,639.558929495975,69.3990837586891,5897.91793284813,500,TRUE,9.7836582587434e-08
"BG","59",625.281295771182,23.3727504260722,37.6140006273977,2.87161021377888,494.8959737927,37.9860973597684,403.049503246717,136.436862572896,18.2161427677584,1023.76150719354,100,TRUE,2.74955002006591e-18
"BG","60",212.518092889921,11.4149733974937,27.0187533718394,3.25347855274523,501.57396554206,60.2287750922208,145.14386091456,116.412642237501,14.2270475861812,953.753868735663,100,TRUE,4.62059819905098e-14
"BG","61",1855.39203003193,64.3954947259777,49.5612976475654,3.10547574409492,297.50688329856,17.9584059667588,1021.51969549355,121.428280047769,19.3090274303383,764.361023744129,100,TRUE,1.20088338553021e-22
"BG","62",122.302775720447,12.0766251351261,43.9148770951262,8.83024931488652,842.437619065646,198.010055277533,83.9626766665464,192.342258751369,23.294977032494,1589.28612109132,100,TRUE,1.07321944388367e-07
"BG","63",2511.11954542266,85.5437109406752,65.8346201378241,4.08530738595624,898.961485262137,70.6712761505285,1629.28951737738,243.275127994555,32.1885182855081,1840.01036868026,500,TRUE,8.71940402005674e-17
"BG","64",2313.40466459754,124.871598310235,69.0396401140512,6.84527806139463,1256.0083469684,183.530479110928,1574.91998923417,294.473028060199,36.1943545840569,2397.87073051702,500,TRUE,1.94968557017477e-10
"BG","65",20728.7472346231,1678.01931224231,130.822163489599,15.9900075288774,688.906822771815,107.431830510292,11075.7336248533,300.20706353741,48.9686689298446,1841.74372117969,500,TRUE,2.35003880134015e-12
"BG","66",40138.8064918299,1097.16752125975,127.681642251752,5.4480590825828,1018.00474104972,63.8823103339221,23496.2984538187,360.52810869237,54.0485683498212,2406.30042413081,500,TRUE,1.46191381066797e-18
