"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh"
"AP","48",15526.9956122416,295.621706892821,15526.8673984796,14951.449711542,16095.274502768,69.8963890522703,4.716325905761,69.4355429861794,61.1011570162817,79.7937767406151
"AP","49",28795.220379421,676.753778917811,28777.0397420915,27511.1177984323,30078.1014302588,112.180951919464,8.83248266962775,111.747519642979,95.491585862578,130.402120063981
"AP","50",23731.9756085912,205.794190248099,23724.5730201233,23342.6100279638,24130.4685948134,103.847948204748,3.01581235736372,103.748508033011,98.2740907520891,109.771314740569
"AP","51",12762.6793245825,124.573992680067,12759.5123492476,12531.1526689425,13005.66813772,71.1524411083141,2.45324897368441,71.0971058328673,66.6989806196201,76.0440763155428
"AP","52",16381.1254820934,115.689023218802,16379.5161060927,16158.0283849517,16597.4081776524,70.7509157370064,1.77692418839114,70.6971815883816,67.4813058675261,74.3154209393055
"AP","53",11748.8956245029,128.869979399741,11755.6801313223,11479.8332773817,11992.46021226,116.093193991071,4.12834826821799,115.956405949576,108.324329887116,124.465157150436
"AP","54",20928.2135905019,161.697575144733,20928.5004080897,20601.020995266,21212.8755442326,66.3556315420969,1.74646340569566,66.2420268862163,63.1706069896218,70.0677447870786
"AP","55",543.781860586242,13.265415256977,543.47861537197,519.207128334598,571.090836610675,10.0163698311371,1.2274516315492,9.92094767747577,7.85966496212117,12.5250347151994
"AP","56",50364.0555617184,1024.66691396965,50380.6432768133,48360.5286182674,52285.0255610839,182.596775366346,11.7779221942275,182.014719740801,162.101414344876,208.554339284552
"AP","57",48270.0333627068,968.826165577138,48306.9698989858,46291.2135758166,50098.3402340267,121.242582138628,7.99552526780407,120.760979354584,107.495026801913,138.465659007278
"AP","58",44038.7419119684,700.284471483339,44041.2958827612,42714.5176343609,45465.3385275564,207.118959293995,10.177515076791,206.760292986138,188.474760167761,228.59223017551
"AP","59",1200.25729820702,19.5935896230932,1200.28991562666,1163.95718544227,1240.27760191714,20.324025661025,1.38329902336243,20.2689008189168,17.6781040731749,23.0092991809075
"AP","60",191.031172947987,5.4838534390977,191.0859307317,179.461524383768,201.806128460453,6.15538860391364,1.04275394789609,6.06923472327878,4.36287636847736,8.43374056582625
"AP","61",329.572081500257,11.585288086927,329.103102008139,307.895908313964,351.998644018624,43.9987685392375,5.71539010490494,43.8464977804603,33.6271042960455,56.5740139618178
"AP","62",84.4134417661273,2.77664046032285,84.2556219828671,79.4251400414272,90.4838499105668,12.5303595854323,1.87173447378195,12.4382563421353,9.05967957835009,16.7656526982293
"AP","63",7179.55112265641,136.299880913312,7177.26857363052,6909.44237895426,7451.2060916847,23.1730862423498,1.81826338188227,23.1053293760414,19.8446777912608,26.9177773113913
"AP","64",3436.95565658196,52.6710721676219,3436.20853388562,3334.63494902759,3541.00550145653,15.7495085870472,1.07267536455135,15.7106903197299,13.7852223262012,18.0217347856796
"AP","65",13117.6162345695,175.828833853579,13114.8444375514,12788.5307642118,13479.7107345009,44.0653515722742,2.06105908734519,44.114102089754,40.2109680185242,48.265949626735
"AP","66",45532.5313387474,310.581400468449,45531.6298949888,44930.8177618896,46131.9935413957,62.4048960144305,1.52338222990625,62.3199699704401,59.6217136102712,65.4507373668484
"AP","67",5448.26971589505,75.3091338779873,5445.32606700791,5302.99143053842,5587.83262070457,83.6191211242091,3.948089883638,83.7063676473744,75.9519593216977,91.6438954674112
"AP","68",4604.00963646409,54.4969261407025,4602.27946553726,4498.58436815109,4712.00682561313,33.32120483679,1.48060790349479,33.2735959111494,30.5950519161402,36.4636408908529
"AP","69",1345.01940706008,25.6461712058379,1345.15429888548,1292.90491438178,1391.99172195947,52.931765659809,3.47998293619718,52.8344996860116,46.677408015433,60.1356999090361
"AP","70",6946.65111677424,115.998334467391,6949.01214120388,6720.16591013234,7169.63323334506,63.0998029677107,3.69317535470248,62.9706943748552,56.1401248476823,70.9242091803591
"AP","71",2004.16525659333,36.2938767985375,2004.4698374133,1936.75283286828,2077.02031645255,31.2903387371113,2.1960708923419,31.2850238392208,27.2227175962045,35.8012313339097
"AP","72",2654.5654505856,58.4089531945774,2650.95283447925,2547.99515872312,2775.9544788256,30.1284767976424,2.59777948112986,30.115946895848,25.292580858684,35.6037922577027
