"Enzyme","sample","RMSE","RMSEp1","RMSEp2","MAPE","MAPEp1","MAPEp2","biasPERCENT","biasPERCENTp1","biasPERCENTp2","biasMEANRES","biasMEANRESp1","biasMEANRESp2","Rsquared","PRSEmax","PRSE_Vmax","PRSE_Km","RMSEp1pdS","MAPEp1pdS","biasPERCENTp1pdS","biasMEANRESp1pdS","Sinhibition","INHbetter_aov_pvalue"
"AP","33",214.576365937555,214.576365937555,NA,3.80576532105058,3.80576532105058,NA,1.1322468677271,1.1322468677271,NA,12.5680196509725,12.5680196509725,NA,0.995661005349179,4.7837316859339,1.42623992350034,4.7837316859339,214.576365937555,3.80576532105058,1.1322468677271,12.5680196509725,FALSE,2.5750523773456e-06
"AP","34",268.985550807051,268.985550807051,NA,5.2432183861956,5.2432183861956,NA,-3.32609703053339,-3.32609703053339,NA,-31.5429161501466,-31.5429161501466,NA,0.998607056892618,2.69156992633719,0.798880962991918,2.69156992633719,268.985550807051,5.2432183861956,-3.32609703053339,-31.5429161501466,FALSE,0.0172013953069879
"AP","35",466.66488141534,466.66488141534,NA,7.23712611823217,7.23712611823217,NA,-5.05008069502491,-5.05008069502491,NA,-102.232808024175,-102.232808024175,NA,0.996751979469813,3.96246728770569,1.09805856687249,3.96246728770569,466.66488141534,7.23712611823217,-5.05008069502491,-102.232808024175,FALSE,0.971918743749095
"AP","36",1012.64685611078,958.548297119634,1290.45982458641,5.29533444042464,5.43286957334607,4.47012364289607,3.13655913818432,2.91429838739902,4.47012364289607,67.2898560138067,-95.0959460566445,1203.99047050697,0.991793477892914,6.76565269490889,2.0379770087797,6.76565269490889,716.218635782393,3.69572764976997,0.353921790257202,9.10173601134492,TRUE,7.07965461834566e-05
"AP","37",381.351744006602,381.351744006602,NA,10.2890425732822,10.2890425732822,NA,-7.27722416437862,-7.27722416437862,NA,-100.884287744105,-100.884287744105,NA,0.993630026750697,5.69855328212143,1.56823630870133,5.69855328212143,381.351744006602,10.2890425732822,-7.27722416437862,-100.884287744105,FALSE,1
"AP","38",369.519250790295,336.725700216333,524.886800953565,5.61730729122013,5.93000049978587,3.74114803982569,-2.85821956189465,-3.95811416218137,3.74114803982569,-28.3007158470928,-104.938858825891,508.166285004493,0.995460957727927,4.59033365277663,1.32458312703107,4.59033365277663,228.40760368827,6.91300413629743,-5.26904144216165,-59.2173650569326,TRUE,0.00062679410531728
"AP","39",500.172619030537,500.172619030537,NA,2.5376270426427,2.5376270426427,NA,-0.114751578014479,-0.114751578014479,NA,11.2326887777999,11.2326887777999,NA,0.997493315670571,3.68279915649561,1.10851058722937,3.68279915649561,500.172619030537,2.5376270426427,-0.114751578014479,11.2326887777999,FALSE,3.1405593950679e-05
"AP","40",528.736833125209,528.736833125209,NA,14.5315157380241,14.5315157380241,NA,-10.8454286072576,-10.8454286072576,NA,-153.051475776595,-153.051475776595,NA,0.991882494728468,6.91577565419661,2.03325318262481,6.91577565419661,528.736833125209,14.5315157380241,-10.8454286072576,-153.051475776595,FALSE,1
"AP","41",395.1684285846,395.1684285846,NA,14.2362955111127,14.2362955111127,NA,-9.48664396494114,-9.48664396494114,NA,-103.1182598451,-103.1182598451,NA,0.98747608651431,7.96704482898237,2.23800645649244,7.96704482898237,395.1684285846,14.2362955111127,-9.48664396494114,-103.1182598451,FALSE,1
"AP","42",289.680851143926,289.680851143926,NA,14.2501846086351,14.2501846086351,NA,-10.1837531834609,-10.1837531834609,NA,-80.1457016207856,-80.1457016207856,NA,0.991632632848256,6.8501788869252,1.99375489905617,6.8501788869252,289.680851143926,14.2501846086351,-10.1837531834609,-80.1457016207856,FALSE,1
